0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/js/jquery-3.2.1.min.js HTTP/1.1" 200 86659
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/js/split.min.js HTTP/1.1" 200 4716
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/js/jquery.tmpl.min.js HTTP/1.1" 200 6121
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/js/jquery.tmplPlus.min.js HTTP/1.1" 200 1636
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/js/site.js HTTP/1.1" 200 253
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/js/admin.js HTTP/1.1" 200 7741
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/images/logo.png HTTP/1.1" 200 50083
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /favicon.ico HTTP/1.1" 404 1081
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/group HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/roles HTTP/1.1" 200 67
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/users HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/admin.jsp HTTP/1.1" 200 13146
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/js/jquery-3.2.1.min.js HTTP/1.1" 200 86659
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/css/site.css HTTP/1.1" 200 3687
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/js/split.min.js HTTP/1.1" 200 4716
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/js/jquery.tmpl.min.js HTTP/1.1" 200 6121
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/js/jquery.tmplPlus.min.js HTTP/1.1" 200 1636
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/js/site.js HTTP/1.1" 200 253
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/js/admin.js HTTP/1.1" 200 7741
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/images/logo.png HTTP/1.1" 200 50083
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /favicon.ico HTTP/1.1" 404 1081
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/group HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/users HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/roles HTTP/1.1" 200 67
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/admin.jsp HTTP/1.1" 200 13146
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/css/site.css HTTP/1.1" 200 3687
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/js/split.min.js HTTP/1.1" 200 4716
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/js/jquery-3.2.1.min.js HTTP/1.1" 200 86659
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/js/jquery.tmpl.min.js HTTP/1.1" 200 6121
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/js/site.js HTTP/1.1" 200 253
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/js/jquery.tmplPlus.min.js HTTP/1.1" 200 1636
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/js/admin.js HTTP/1.1" 200 7741
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/images/logo.png HTTP/1.1" 200 50083
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/assets/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /favicon.ico HTTP/1.1" 404 1081
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/group HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/roles HTTP/1.1" 200 67
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:37:38 +0530] "GET /rpa/users HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:38:49 +0530] "GET /rpa/admin.jsp HTTP/1.1" 200 13413
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:38:49 +0530] "GET /rpa/assets/js/jquery-3.2.1.min.js HTTP/1.1" 200 86659
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:38:49 +0530] "GET /rpa/assets/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:38:49 +0530] "GET /rpa/assets/css/site.css HTTP/1.1" 200 3687
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:38:49 +0530] "GET /rpa/assets/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:38:49 +0530] "GET /rpa/assets/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:38:49 +0530] "GET /rpa/assets/js/split.min.js HTTP/1.1" 200 4716
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:38:49 +0530] "GET /rpa/assets/js/jquery.tmplPlus.min.js HTTP/1.1" 200 1636
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:38:49 +0530] "GET /rpa/assets/js/jquery.tmpl.min.js HTTP/1.1" 200 6121
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:38:49 +0530] "GET /rpa/assets/js/site.js HTTP/1.1" 200 253
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:38:49 +0530] "GET /rpa/assets/js/admin.js HTTP/1.1" 200 7741
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:38:49 +0530] "GET /rpa/assets/images/logo.png HTTP/1.1" 200 50083
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:38:49 +0530] "GET /rpa/assets/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:38:49 +0530] "GET /favicon.ico HTTP/1.1" 404 1081
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:38:49 +0530] "GET /rpa/users HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:38:49 +0530] "GET /rpa/roles HTTP/1.1" 200 67
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:38:49 +0530] "GET /rpa/group HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:40:09 +0530] "GET /rpa/WEB-INF/classes/rpa/data/DataHelper.java HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:40:15 +0530] "GET /rpa/admin.jsp HTTP/1.1" 200 13413
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:40:15 +0530] "GET /rpa/group HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:40:15 +0530] "GET /rpa/users HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:40:15 +0530] "GET /rpa/roles HTTP/1.1" 200 67
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:40:52 +0530] "GET /rpa/admin.jsp HTTP/1.1" 200 13412
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:40:52 +0530] "GET /rpa/group HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:40:52 +0530] "GET /rpa/roles HTTP/1.1" 200 67
0:0:0:0:0:0:0:1 - - [09/Dec/2017:19:40:52 +0530] "GET /rpa/users HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/admin.jsp HTTP/1.1" 200 13412
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/js/jquery-3.2.1.min.js HTTP/1.1" 200 86659
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/css/site.css HTTP/1.1" 200 3687
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/js/split.min.js HTTP/1.1" 200 4716
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/js/jquery.tmpl.min.js HTTP/1.1" 200 6121
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/js/jquery.tmplPlus.min.js HTTP/1.1" 200 1636
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/js/site.js HTTP/1.1" 200 253
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/js/admin.js HTTP/1.1" 200 7741
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/images/logo.png HTTP/1.1" 200 50083
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /favicon.ico HTTP/1.1" 404 1081
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/roles HTTP/1.1" 200 67
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/users HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/group HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/admin.jsp HTTP/1.1" 200 13412
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/css/site.css HTTP/1.1" 200 3687
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/js/jquery-3.2.1.min.js HTTP/1.1" 200 86659
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/js/split.min.js HTTP/1.1" 200 4716
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/js/jquery.tmpl.min.js HTTP/1.1" 200 6121
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/js/jquery.tmplPlus.min.js HTTP/1.1" 200 1636
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/js/site.js HTTP/1.1" 200 253
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/js/admin.js HTTP/1.1" 200 7741
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/images/logo.png HTTP/1.1" 200 50083
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /favicon.ico HTTP/1.1" 404 1081
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/group HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/users HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/roles HTTP/1.1" 200 67
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/admin.jsp HTTP/1.1" 200 13412
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/css/site.css HTTP/1.1" 200 3687
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/js/jquery-3.2.1.min.js HTTP/1.1" 200 86659
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/js/split.min.js HTTP/1.1" 200 4716
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/js/jquery.tmpl.min.js HTTP/1.1" 200 6121
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/js/jquery.tmplPlus.min.js HTTP/1.1" 200 1636
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/js/site.js HTTP/1.1" 200 253
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/js/admin.js HTTP/1.1" 200 7741
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/images/logo.png HTTP/1.1" 200 50083
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /favicon.ico HTTP/1.1" 404 1081
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/users HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/group HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/roles HTTP/1.1" 200 67
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/admin.jsp HTTP/1.1" 200 13412
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/js/jquery-3.2.1.min.js HTTP/1.1" 200 86659
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/css/site.css HTTP/1.1" 200 3687
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/js/split.min.js HTTP/1.1" 200 4716
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/js/jquery.tmpl.min.js HTTP/1.1" 200 6121
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/js/site.js HTTP/1.1" 200 253
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/js/jquery.tmplPlus.min.js HTTP/1.1" 200 1636
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/js/admin.js HTTP/1.1" 200 7741
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/images/logo.png HTTP/1.1" 200 50083
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/assets/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /favicon.ico HTTP/1.1" 404 1081
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/group HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/roles HTTP/1.1" 200 67
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:13:00 +0530] "GET /rpa/users HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:14:59 +0530] "GET /rpa/admin.jsp HTTP/1.1" 200 15131
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:14:59 +0530] "GET /rpa/assets/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:14:59 +0530] "GET /rpa/assets/css/site.css HTTP/1.1" 200 3687
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:14:59 +0530] "GET /rpa/assets/js/jquery-3.2.1.min.js HTTP/1.1" 200 86659
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:14:59 +0530] "GET /rpa/assets/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:14:59 +0530] "GET /rpa/assets/js/split.min.js HTTP/1.1" 200 4716
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:14:59 +0530] "GET /rpa/assets/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:14:59 +0530] "GET /rpa/assets/js/jquery.tmpl.min.js HTTP/1.1" 200 6121
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:14:59 +0530] "GET /rpa/assets/js/site.js HTTP/1.1" 200 253
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:14:59 +0530] "GET /rpa/assets/js/jquery.tmplPlus.min.js HTTP/1.1" 200 1636
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:14:59 +0530] "GET /rpa/assets/js/admin.js HTTP/1.1" 200 7741
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:14:59 +0530] "GET /rpa/assets/images/logo.png HTTP/1.1" 200 50083
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:14:59 +0530] "GET /rpa/assets/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/users HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/group HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/roles HTTP/1.1" 200 67
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/admin.jsp HTTP/1.1" 200 15131
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /favicon.ico HTTP/1.1" 404 1081
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/assets/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/assets/js/jquery-3.2.1.min.js HTTP/1.1" 200 86659
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/assets/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/assets/css/site.css HTTP/1.1" 200 3687
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/assets/js/split.min.js HTTP/1.1" 200 4716
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/assets/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/assets/js/jquery.tmpl.min.js HTTP/1.1" 200 6121
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/assets/js/jquery.tmplPlus.min.js HTTP/1.1" 200 1636
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/assets/js/site.js HTTP/1.1" 200 253
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/assets/js/admin.js HTTP/1.1" 200 7741
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/assets/images/logo.png HTTP/1.1" 200 50083
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/assets/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/group HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/roles HTTP/1.1" 200 67
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/users HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/admin.jsp HTTP/1.1" 200 15131
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/assets/css/site.css HTTP/1.1" 200 3687
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/assets/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/assets/js/jquery-3.2.1.min.js HTTP/1.1" 200 86659
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/assets/js/split.min.js HTTP/1.1" 200 4716
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/assets/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/assets/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/assets/js/jquery.tmpl.min.js HTTP/1.1" 200 6121
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/assets/js/jquery.tmplPlus.min.js HTTP/1.1" 200 1636
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/assets/js/site.js HTTP/1.1" 200 253
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/assets/js/admin.js HTTP/1.1" 200 7741
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/assets/images/logo.png HTTP/1.1" 200 50083
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/assets/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /favicon.ico HTTP/1.1" 404 1081
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/group HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/users HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/roles HTTP/1.1" 200 67
0:0:0:0:0:0:0:1 - - [09/Dec/2017:20:15:00 +0530] "GET /rpa/admin.jsp HTTP/1.1" 200 15131
